FIN_GBR FIN_TSI FIN_YRI GBR_TSI GBR_YRI TSI_YRI
ENSG00000107566 0.00266297689532778 0 0.281932743538282 0.00028537844459545 0.341702724366808 0.296266799603496
ENSG00000197771 0.0005398807377538 0 0.0596673508518215 0 0.0298684555910383 0.0530836730365103
ENSG00000175395 0.0293058070061943 0.00940014304579721 0.0537365087500723 0 0.0562016444465573 0.0411039300723426
ENSG00000198060 0 0.0338298212098322 0.259256983774552 0.0101704208255193 0.283055749236145 0.295416772860665
ENSG00000108179 0.00153261526922366 0 0.185831397449702 0 0.193824076645825 0.180281679414403
ENSG00000120029 0 0.00323223435048792 0.0840846441962984 0 0.0808349813539457 0.0611309953167476
ENSG00000120539 0 0.00196152077477384 0.117051072960986 0 0.123023274871475 0.11496103132848
ENSG00000172661 0 0 0.0447006257249046 0 0.0351698549686961 0.0382257426302802
ENSG00000170430 0.00468269429072966 0.0107025950237589 0.147701336873201 0 0.163474629306844 0.169808914535214
ENSG00000156384 0 0 0.236391742263579 0 0.274550734107221 0.292483037351764
ENSG00000198408 0 0 0.0758797791834849 0 0.0749704003321428 0.0528074982982266
ENSG00000068383 0 0.00268620569019457 0.0968863769335185 0 0.095137485064274 0.111572737659542
ENSG00000107949 0 0.00332990430343094 0.0868066789855354 0 0.06717167801054 0.0797726530538311
ENSG00000138138 0.00545821291631174 0 0.0334642432255957 0 0.066866201855169 0.0481264880944777
ENSG00000065621 0 0 0.258942118886583 0 0.274725278412875 0.263096407245808
ENSG00000198246 0 0.00599826388802246 0.165152594164062 0 0.182234183465405 0.225479631180754
ENSG00000138134 0.0114205797226598 0.00716282840243105 0.119812737895122 0 0.0951230654770121 0.0925916619605733
ENSG00000014919 0 0.012216524952808 0.0376572936616494 0.002988802152428 0.0292424692243391 0.0214826183542431
ENSG00000249860 0 0.00818815750904626 0.0560327289409661 0 0.0748266573187056 0.0627545590272753
ENSG00000138131 0 0 0.0734576699889351 0.000460031865083585 0.0684166445147824 0.0784088819018391
ENSG00000183049 0 0.00618593020733344 0.123045919753953 0 0.121252303234896 0.109588278694207
ENSG00000241058 0 0.00413691252577169 0.0219318138901771 0.00255462242980419 0.0327961727068166 0.0338005158571597
ENSG00000108091 0.000163745640885269 0 0.13626714347746 0 0.103546665526102 0.112369952457267
ENSG00000108094 0.00121158225578875 0 0.0779046658825093 0 0.0582437084556481 0.0623346737605131
ENSG00000133678 0 0.000955362423172541 0.0289246665140592 0 0.0121920115085699 0.00623628713608065
ENSG00000166348 0.002527397015779 0.00155858365728653 0.17931232375654 0 0.153382275755794 0.154602772616894
ENSG00000172671 0 0 0.0544484853821494 0 0.036406601589675 0.0347226552618843
ENSG00000185736 0 0.00377772253162457 0.119342687321455 0 0.116445423684121 0.118405251351968
ENSG00000136754 0.0228799462118228 0.00334168569660261 0.070869702552783 0.00747816533074397 0.133405377830857 0.0819659327193869
ENSG00000136758 0.00629654514588752 0 0.118302562615803 0.000333340502138511 0.131790776307289 0.113531073339088
ENSG00000182022 0.00780049231185262 0.0183252195917556 0.104347547030345 0 0.0841959750012254 0.0875015645164187
ENSG00000196233 0 0 0.235590372190211 0 0.242311438117156 0.215098285882429
ENSG00000165868 0.000653616641984188 0.0133058323852658 0.096968987281638 0 0.108517003810121 0.122168181190156
ENSG00000204147 0.0317208370214522 0.0223259407142077 0.201940382767555 0 0.337892260735288 0.309444222920873
ENSG00000176986 0.0244407511413976 0.0264312192913734 0.081684203704111 0 0.166699440141687 0.15885351568309
ENSG00000119906 0 0 0.237368402413033 0 0.190252374463048 0.203459500674823
ENSG00000148690 0 0 0.311506514530411 0 0.294989531785287 0.34496707529389
ENSG00000183675 0 0 0.062135821657338 0 0.0848698216958477 0.0814731047713349
ENSG00000148450 0.0212861583114408 0.00731551821171107 0.136112499614 0 0.0992900913771345 0.110855357397966
ENSG00000148459 0 0.00243823558599972 0.0990428749858902 0 0.09816750449725 0.0990949704190642
ENSG00000165312 0 0 0.1622388479055 0 0.164672897196489 0.164672897196489
ENSG00000107719 0 0.0144415620897273 0.114118385796883 0.00547949023688891 0.110154919061893 0.122322493069028
ENSG00000067064 0 0.00711314658406515 0.117611758960357 0 0.0998936724295155 0.0984209104459794
ENSG00000156502 0 0.033638833508047 0.172212217466155 0.00430108451567693 0.172854192578197 0.198540383799496
ENSG00000012779 0.0107165159812205 0.00191067110679867 0.0698766091750953 0 0.0797804889440085 0.0743340669030759
ENSG00000156398 0.0101670217497044 0.0183581001181709 0.0345431589428087 0.00283908897280782 0.0260708223816562 0.025751401247501
ENSG00000134470 0.00487362905308829 0.0124815278363943 0.114699820766807 2.33073810392571e-05 0.0962788769922437 0.0800287648045668
ENSG00000151893 0 0 0.122917524847015 0 0.113981963085444 0.0946062638139994
ENSG00000156374 0.0145761657997934 0 0.0947913208329034 0.0191520738132701 0.0628826766330302 0.0877767642936164
ENSG00000150867 0 0.0063652368793938 0.165821840650717 0.000793527820442288 0.13887644079873 0.139994396360997
ENSG00000079332 0 0.00354667083578667 0.11412779913635 0 0.109174993904671 0.133065372807298
ENSG00000107957 0.0043058259814764 0.0119711968035335 0.108016420996214 0.0036615752272335 0.118048134235564 0.111881227888703
ENSG00000107954 0.000474504688233224 0.00519105262346599 0.114867612047056 0.0165037351410729 0.102877875974186 0.1155285449839
ENSG00000107951 0 0.0157586322994881 0.219643499684101 0.00118865702623903 0.227519320352855 0.207724777636662
ENSG00000107959 0 0.00525064631940995 0.0407735842104415 0 0.0549164625077728 0.0474260408642199
ENSG00000123240 0.00666628759130388 0.0484496016071382 0.0979468063037083 0.00718008447225136 0.123300919519228 0.150102566109671
ENSG00000089876 0 0.00393776849897605 0.0623257748499471 0 0.0488228756746787 0.0554514002751446
ENSG00000177613 0.0251877195347195 0 0.205931788695969 0.00423326371477576 0.29709752824005 0.255003013024775
ENSG00000148841 0 0 0.161662080067516 0 0.213953476426714 0.198754600029816
ENSG00000148840 0 0.00928116416181105 0.220867161136508 0 0.189866623982939 0.165188078032154
ENSG00000148843 0.0125276617070559 0 0.143372347830866 0.0250191077025279 0.101033495243629 0.163452849628018
ENSG00000148842 0.00247973610013579 0 0.0321267281845932 0.00171189473952712 0.0227822394960772 0.0431081025203259
ENSG00000148848 0.00292329543446209 0.0116852650126479 0.126631520046754 0 0.115611454639412 0.109372058420858
ENSG00000095787 0.0244029688603032 0.0298286077469279 0.163543189582024 0 0.0928860157440902 0.0813438275302516
ENSG00000138326 0 0 0.326976844530948 0 0.32534739362536 0.317893888861905
ENSG00000128805 0.00299504234368603 0.00755115864901513 0.172455433755176 0.00438298318135514 0.191871553893243 0.185873701583236
ENSG00000165672 0 0 0.18750507753412 0 0.197753888386023 0.18047778145098
ENSG00000165678 0.00380340403473692 0 0.0990909764497533 0 0.135338701889879 0.106624088937635
ENSG00000148516 0 0 0.425154657141801 0 0.438032581880751 0.416583411962074
ENSG00000204152 0 0 0.00863147976301913 0 0.0082252750576877 0.0126211781884928
ENSG00000122882 0.00616673443974475 0 0.232780277657447 0 0.173287765093121 0.202240744575819
ENSG00000122884 0.00718829809656152 0 0.23818581803382 0 0.189502423816816 0.215505323183063
ENSG00000196793 0.000742995664341257 0 0.140505731752406 0 0.0947081640695346 0.107563877085713
ENSG00000119977 0 0.000582469056296085 0.072949457056295 0.00589424759335688 0.0634637947237175 0.0565847451302344
ENSG00000119979 0.000898682197207023 0.0531629536295763 0.108731330701296 0.013769439899167 0.0784513917006584 0.0877312139304244
ENSG00000148426 0 0 0.0738209479711617 0 0.0615297129182887 0.0534257065858741
ENSG00000148429 0 0 0.057628645940041 0.00137245701082104 0.0674068005906559 0.0381391521148225
ENSG00000196177 0.00533598793722287 0.010145248704134 0.112236852470178 0 0.125905420028981 0.111852865368597
ENSG00000122958 0 0.0378892144006586 0.222053083170886 0.00665379374207569 0.20962268765877 0.228646327096897
ENSG00000122952 0 0.00220858746541576 0.0794274569977915 0 0.104737176397297 0.0916081876464807
ENSG00000148737 0 0.00975837439229616 0.17232055023013 0.000718534698183375 0.165081950166537 0.145845924957411
ENSG00000165322 0.000618563346537017 0.00501127694699184 0.107268683731052 0 0.0932312906734342 0.102601864905513
ENSG00000148730 0 0.00251565334173845 0.0864147142590201 0 0.0911990364933342 0.0540775496522273
ENSG00000155287 0 0.0024167242111555 0.0200035797743947 0.00177425574135197 0.0236664098834773 0.0329141136745079
ENSG00000120008 0 0 0.111327084290671 0 0.110782709595122 0.0994188550154946
ENSG00000075407 0.0535459210358127 0 0.0400185739058368 0.0281867823590871 0.0270555876052955 0.0194244357206571
ENSG00000065154 0.00930463373364191 0.0220217612142939 0.0703046533885567 0 0.0597401091042265 0.0675839480074618
ENSG00000107816 0 0 0.18202953835694 0 0.149392261421701 0.145369302076879
ENSG00000253626 0 0.000178092193955625 0.0233516486018404 0 0.0276821208856026 0.05433447241282
ENSG00000134460 0.000528186801700009 0.00515008488536847 0.111919317320404 0.00155974996570489 0.12378288687605 0.0995458631982909
ENSG00000134461 0 0 0.114526943481363 0.000877832446021894 0.128811746422412 0.100762846359454
ENSG00000134463 0.0163736299863339 0.0375920896887568 0.268192160350895 0.00262963295254998 0.250601098941766 0.240538521225737
ENSG00000175029 0.0173900733237056 0.00545086163812848 0.130130406162986 0 0.117906648322122 0.118995860466277
ENSG00000072401 0.00782296620135795 0.00141013428046433 0.152637570657645 0.0154147157865565 0.1571219030147 0.108608657699626
ENSG00000107929 0 0.00681047660676434 0.0719961302853408 0 0.0492665945360589 0.0531069025949247
ENSG00000166317 0.0205952066052798 0.025427525371619 0.32581349994566 0 0.33987496295546 0.315825971772689
ENSG00000177283 0 0.00176951107378869 0.151876226896565 0 0.191907315440091 0.192077369967965
ENSG00000095464 0 0 0.111778961354679 0 0.102535140363478 0.117607536104427
ENSG00000169826 0 0 0.0561356929989598 0 0.0538995145663565 0.0541471329622836
ENSG00000138286 0.00535777774553356 0 0.207433382949978 0 0.153100930923841 0.17424196359051
ENSG00000173145 0.0024275358246692 0.0172862827248709 0.0592737189514207 0 0.0371602536441973 0.0304979565956443
ENSG00000228570 0.0022203533702207 0.026694043314728 0.256729749880988 0 0.279248513590446 0.324736487472017
ENSG00000095794 0 0.00271266818080119 0.0894869593256772 0 0.0704917628224892 0.0723963704745316
ENSG00000187134 0.020529865344869 0.0125224169128846 0.0625978784044155 0.00171550621850432 0.0763336030533145 0.0824097854730168
ENSG00000138336 0.00186883324165355 0.0258894724947083 0.107050759285789 0.00520918532583908 0.110764991696252 0.166100359616946
ENSG00000165660 0.00232386729603235 0.00638708168299136 0.162033826154637 0.000186861694160528 0.145011028644141 0.16368929524615
ENSG00000165669 0.00614662282465026 0.027397288669915 0.102611076900931 0 0.138523876628501 0.146979839358491
ENSG00000015171 0 0 0.103001916863105 0 0.118521230092378 0.117026046103331
ENSG00000172650 0.0682119918304408 0.0557941859082234 0.0299514234372561 0 0.155146289876761 0.134814183338778
ENSG00000136770 0 0 0.131886611725012 0 0.125390555996751 0.108658909936493
ENSG00000165406 0.00301339100509767 0 0.0268058523678591 0 0.0322825228317529 0.0236637906230951
ENSG00000108055 0.027103481149727 0 0.0841357973854042 0.0138098998508697 0.148156410018537 0.11358555793096
ENSG00000165886 0.0150062095400119 0.00318781393421286 0.14455296327268 0 0.197686896217785 0.177287644044377
ENSG00000067057 0 0.00479141819154433 0.0712231164537097 0 0.0699810699660778 0.0659113361808475
ENSG00000119965 0.00888121499467727 0.0204717849484636 0.0752451779371845 0 0.025670978819412 0.0187542283915211
ENSG00000119969 0.00226563776251142 0 0.0462154621889821 0.00725336886149489 0.0402886138998727 0.0337158754278933
ENSG00000203867 0.000347877272057718 0 0.126037107116635 0 0.126274749346712 0.108558860153684
ENSG00000235376 0.0248713778147023 0 0.000499807193252655 0.0371413431397066 0.0110704557137182 0.0156774152836002
ENSG00000107485 0 0 0.0981800965223518 0 0.115142049784374 0.119336762896824
ENSG00000196968 0.0204173125768827 0.0283275622030001 0.0591596737632635 0 0.068860033766896 0.0689184898762303
ENSG00000107551 0 0 0.177208150389734 0 0.156434569488541 0.147774632627562
ENSG00000107554 0 0.00123852454003752 0.0979662619965648 0 0.0827122313842647 0.0821202154513271
ENSG00000095585 0 0.011226327344681 0.235583392319928 0 0.21572208364926 0.19371480400607
ENSG00000165338 0 0.0112855592208887 0.495401038936224 0 0.474594535946655 0.431105662761762
ENSG00000197746 0 0.000330041497298763 0.0891573054599311 0.00320527316898259 0.0811777704157995 0.120795131462874
ENSG00000120549 0.00335513659630726 0.0151193905124026 0.199165971961259 0.00598006725574683 0.191284387048213 0.153343859467053
ENSG00000107815 0 0 0.22354525237035 0 0.197963160248533 0.20250248428705
ENSG00000171862 0.0038489124992915 0.000898378173832311 0.0625546366571883 1.57323470217761e-05 0.066788215481697 0.0581298923450139
ENSG00000269165 0.00825285849091859 0.0252290335234993 0.0511846767747565 0 0.0882872067309919 0.0948988228835811
ENSG00000134453 0 0.00474064984146742 0.143741196021674 0 0.142721616346247 0.136203758862347
ENSG00000134452 0 0.0028299780343657 0.126314358542216 0.00681388642101117 0.140546541477243 0.104806566934864
ENSG00000107738 0.00191586658478363 0.0134379066117009 0.120779967848614 0 0.115868180618122 0.117098164859723
ENSG00000107819 0 0.0127669887101619 0.131490820185729 0.0144008701263098 0.148150527478746 0.158074830528048
ENSG00000107736 0.00685806673091285 0.0212939426965215 0.114959276110502 0.00018282658562511 0.121099739250352 0.111821047357043
ENSG00000042286 0.00424542361213664 0.000380416846407281 0.146805118257494 0 0.159986579651157 0.149919144190314
ENSG00000239665 0 0 0.0868112542180262 0 0.0941648919496704 0.0866272515078891
ENSG00000107937 0 0.00470915499708769 0.0748528137784053 0 0.0626730983351663 0.06723184098086
ENSG00000107938 0 0.024536847816833 0.234354122158666 0.00644070366679026 0.211047498613816 0.151321667149241
ENSG00000065613 0 0.0138695841109835 0.0783227007632278 0 0.110708409748466 0.13519646641478
ENSG00000198298 0 0 0.0459207465059556 0 0.0442372433953829 0.0463510984755843
ENSG00000241935 0.00441721739289652 0.00141812141583889 0.101020317528885 0 0.128612787329416 0.120271390298806
ENSG00000047056 0 0 0.109831601638511 0 0.0883450686567868 0.104449702335188
ENSG00000188611 0 0.0193936888357658 0.357367184251157 0.00398917375721466 0.320948620822889 0.279222845327069
ENSG00000188613 0 0.000535997937778443 0.367514533943629 0 0.358971615965525 0.361541700030428
ENSG00000166275 0.00204018718283472 0.00661748412665974 0.0409993037308293 0.0086587848473526 0.0245884899739745 0.0524691785350093
ENSG00000166272 0.020025034114754 0.0334777069694895 0.0764776247334828 0.000971782945839147 0.0875993456597154 0.0769283759089893
ENSG00000095637 0 0 0.0688846726274335 0 0.0742469720634809 0.0665293826736677
ENSG00000183128 0 0 0.170240426743623 0.000231489060207778 0.190965259614686 0.166821490642155
ENSG00000138303 0.00504953560167408 0 0.415395761587148 0 0.407367182979229 0.399734301704681
ENSG00000165650 0 0 0.108288184750373 0 0.0728331122444688 0.0708477954701972
ENSG00000165655 0 0 0.179583917515276 0 0.145164109597787 0.149364804931325
ENSG00000108021 0 0 0.0558518229423752 0 0.0791670305299782 0.0846477648442358
ENSG00000204130 0.009052438261936 0.00890701562532059 0.131209534379973 0 0.143319365746655 0.14513401062197
ENSG00000172731 0 0 0.0841349523698046 0 0.0777731451501021 0.0679535911805604
ENSG00000138279 0.00195035786333221 0 0.140044665498194 0 0.104785573003096 0.114363547923415
ENSG00000122376 0 0.0160373234395375 0.0439888966516608 0.00889395428376392 0.0504198399312549 0.0549663347352546
ENSG00000119950 0 0.00385856844952651 0.226751645248695 0.00317197495503846 0.219989369334457 0.170017514019911
ENSG00000119953 0 0 0.33452725647995 0 0.340695696556162 0.292234926002156
ENSG00000227345 0 0 0.150985165909547 0 0.139597009081557 0.163323628768145
ENSG00000165507 0 0 0.221463218371381 0 0.185302498418385 0.186884352209383
ENSG00000196372 0 0.00142913199373593 0.0564427166856226 0 0.0823246461210983 0.0846483105593159
ENSG00000148719 0.0301620398885805 0.0116606244461401 0.157270229050978 0 0.170330899428323 0.130609348833648
ENSG00000150347 0.00678223001905727 0.0100750499659334 0.0863137361466826 0 0.0990053302926704 0.0965738956116956
ENSG00000107581 0 0.0077325056950417 0.23428179661813 0.0106936716273875 0.225300659016891 0.224569456098324
ENSG00000174194 0 0.000832759736507785 0.0735372802124968 0 0.0659803732131556 0.0743610595806853
ENSG00000138161 0 0.0272894793139996 0.111968541209151 0.00304911760524033 0.0808593288887871 0.0552401485882775
ENSG00000174196 0 0 0.00318840771311941 0 0.00999480789200578 0
ENSG00000077147 0 0.023058223149967 0.108939067533877 0.00610114132040571 0.0920730713680311 0.0558852125938341
ENSG00000026103 0 0 0.133204662918258 0 0.122673846702458 0.106179875856319
ENSG00000198105 0.0246506911295121 0.00699752123619684 0.0390069284380371 0 0.0524309094060023 0.0388489811746458
ENSG00000107833 0.0020882034137389 0.0100828969786426 0.281747459513073 0 0.198729068063573 0.185491971341
ENSG00000072422 0 0.00262101724184198 0.0855412153489188 0 0.09825639785806 0.111012972822331
ENSG00000107902 0 0.00486444070512081 0.10540086412713 0 0.104277187653783 0.0948372456937503
ENSG00000156110 0.0142743591554445 0.0233736327731915 0.167547858154651 0 0.2051426265996 0.220208781129543
ENSG00000095539 0 0 0.175697113148131 0 0.154001618098236 0.157025002113749
ENSG00000225830 0.00189316941218541 0 0.117181590330503 0 0.10135622406401 0.110999122223221
ENSG00000095627 0 0.00763517138109648 0.0557652096220266 0 0.0392723135447402 0.0425112122286263
ENSG00000152464 0 0 0.267728278504411 0 0.314049652435451 0.291246851585587
ENSG00000152465 0 0 0.240682223207624 0 0.281415550789016 0.263106342187776
ENSG00000019995 0.00428706954378199 0.00440508223759872 0.162615805565626 0 0.163204782186709 0.188499203611668
ENSG00000168209 0.0706214614264696 0.0464084157932608 0.145741127115247 0 0.138620331634044 0.134386126700452
ENSG00000052749 0.0143249129727819 0 0.0785243204809113 0 0.139857032222601 0.102507684803465
ENSG00000138311 0 0.00759782333332902 0.137778684476017 0.00120108063392439 0.1421622148909 0.153600054230909
ENSG00000165646 0 0.000789577922364441 0.142957786379374 0 0.149210176607091 0.117012263493918
ENSG00000165644 0 0.0207293260592725 0.0954544570417677 0.00623902990069314 0.0720400432256983 0.0205439279976139
ENSG00000172586 0 0 0.018691588785045 0 0.018691588785045 0.018691588785045
ENSG00000214562 0.00168414703957973 0.00923135377436586 0.0948336115499445 0.0165092057769927 0.138614695165946 0.0889929552326777
ENSG00000166197 0 0 0.147480270495506 0 0.14335543025127 0.115353261340315
ENSG00000188620 0 0 0.0385139369500273 0 0.0395649969889755 0.0387164808676813
ENSG00000165424 0.000379985980175386 0.019846016347944 0.130209333279084 0.00136429614007201 0.107686600803512 0.0746154786836881
ENSG00000108039 0.000907029038026712 0.00476021027759762 0.138740207928285 0.0154645584096731 0.160031685598039 0.100308336615833
ENSG00000204149 0 0 0.103576552949623 0 0.102640258120605 0.128564306994539
ENSG00000119943 0 0.00439213769484365 0.155177356276475 0 0.161230346678861 0.210223071853519
ENSG00000119946 0 0.00173951152989899 0.32351170165919 0 0.303310344693798 0.287390657909829
ENSG00000165512 0 0 0.268392938190443 0.00417244392227646 0.281411149848795 0.253560716143424
ENSG00000165511 0 0 0.182584042451832 0 0.185781795405625 0.18000986012028
ENSG00000182771 0.00161177433009976 0.00448102552552268 0.137625540471427 0 0.151428716315646 0.124548759583738
ENSG00000198879 0 0 0.110366688307818 0 0.102850394884553 0.115256365457402
ENSG00000130649 0 0 0.270286119185676 0.00589056438877827 0.301270778102509 0.22491866916088
ENSG00000076685 0.00260068073702315 0 0.0246712383552895 0.00109010410558545 0.0151330818381913 0.0297994507012651
ENSG00000150593 0.00596031344386758 0.00342388485713837 0.187053199774719 0 0.117781937151225 0.13040719183381
ENSG00000107829 0 0 0.0619360587653006 0 0.0641913286992475 0.0783819725481678
ENSG00000107821 0 0.00842459339633038 0.0672934024762425 0 0.0519573714507958 0.0479936407182643
ENSG00000156515 0.0222421257087531 0.013518124616646 0.110760212155861 0 0.113608668467402 0.111695066901586
ENSG00000243660 0 0 0.24359533955197 0 0.255065258529086 0.212545186351538
ENSG00000213341 0 0.00255882417387135 0.214146688775133 0.00297751563514649 0.260200105466056 0.223444984400033
ENSG00000151553 0.0039139736661605 0 0.0706620057996975 0.0147003398206332 0.0953275241964832 0.064950998462846
ENSG00000156026 0.115347352968273 0.0244589811608115 0.206827456132772 0.0245673896658961 0.289501530606743 0.230953431951945
ENSG00000180628 0 0 0.214396467653023 0 0.181470977824203 0.189176698491297
ENSG00000189180 0.0317358440050602 0.00984468037248667 0.0375975867110026 0 0.050945757398188 0.0302606676880936
ENSG00000181192 0.0218569560596933 0.00878071798043389 0.141094362191098 0 0.233550504485225 0.206001973382217
ENSG00000183605 0.00835394672325012 0.00980734183016152 0.144630001284107 0 0.0925776082138547 0.0868333762765604
ENSG00000130640 0 0.00989727005243402 0.135957464190934 0 0.123544529419104 0.0982769164861167
ENSG00000152455 0 0.000708066353485569 0.257854656769815 0 0.239487883152126 0.216264199163662
ENSG00000152457 0 0 0.141009757796431 0 0.131309616924195 0.132574327057925
ENSG00000216937 0 0.00292329006140064 0.193535620055026 0.00652876608809985 0.196693650419601 0.156500245647728
ENSG00000176273 0 0.0370997266151439 0.0783598274318535 0.0354868108254834 0.0741607849995163 0.0953046538551919
ENSG00000099194 0.0258260625899576 0.00522240141608059 0.200954920511196 0.00179594442763443 0.232885420267154 0.217235111562191
ENSG00000182180 0.0042364390029717 0 0.167920439458188 0 0.114833067011624 0.132415501115025
ENSG00000165633 0.0111343431218448 0.0109011162838598 0.271139779115612 0 0.212044377583575 0.217815795436412
ENSG00000165630 0 0.00026966649575689 0.0792796885343601 0 0.074220731228232 0.0655698754848299
ENSG00000165637 0 0.00318639547443101 0.127271311363623 0 0.0962716141601035 0.0911392391971558
ENSG00000165983 0.000405940682301066 0.0125525751185381 0.147802864437248 0.00877111462468292 0.174953429025748 0.129289355190415
ENSG00000166507 0.0346095318575103 0.0348843587079758 0.104932930824485 0 0.193305613729944 0.185006450876918
ENSG00000204020 0 0.00816169722743848 0.0347311298230301 0 0.0451439275330866 0.0475992961935577
ENSG00000148660 0.0158565166029823 0.0202450760873845 0.0839814892501108 0 0.147029652314732 0.15573368327337
ENSG00000166189 0 0.0158295323126477 0.0502808460529732 0.000643535156482813 0.0314925185222075 0.00778267556505849
ENSG00000132334 0 0 0.0770730525292558 0 0.0839789905145957 0.0810073448004834
ENSG00000185745 0 0 0.181015768220715 0 0.186799208070066 0.181480735067352
ENSG00000148700 0 0.0508785499647859 0.446898174619274 0.0262646832980682 0.434747947684014 0.35541392321388
ENSG00000128815 0.00724749988860346 0 0.128473446046293 0.00307405110251386 0.147993987560494 0.125906603217108
ENSG00000148468 0.0290364737869619 0.00873614872529177 0.109079387859676 0.00153624333993459 0.0855326019391177 0.0834423017877584
ENSG00000138297 0 0 0.0332982317490318 0 0.0302596714429149 0.0305432105896091
ENSG00000138293 0 0 0.0605741117271041 0 0.0502884412208823 0.0662131253044959
ENSG00000077327 0.000277856250743453 0.00548388654863984 0.466843768019315 0.015782023668267 0.480840018261298 0.423180022186676
ENSG00000138107 0.00504244722060307 0.00677983842281839 0.0503705653850313 0.0451084523839528 0.030927027931544 0.0894711664829277
ENSG00000173088 0 0 0.0592779668213659 0 0.0686989398603396 0.0761451543675295
ENSG00000108100 0.0223475210669867 0.0114557015218112 0.102963998957831 0 0.09174210215816 0.0840907097346535
ENSG00000122912 0.00513904107886624 0.00368876030553328 0.0907840960322634 0 0.0922461961088829 0.091524588865785
ENSG00000148773 0.0148189347724758 0 0.0660787439770598 0.013917817047344 0.036107631831751 0.0703696446504799
ENSG00000212743 0 0.00113601927421824 0.212097536255049 0 0.24053978324116 0.26783837008969
ENSG00000148606 0.00715774795349488 0 0.272693054744088 0 0.261377266580395 0.261017320151318
ENSG00000059915 0 0.000319902316465724 0.128973408378289 0 0.13224087608212 0.0974110980414056
ENSG00000148600 0.0308184297845182 0.0258640032218915 0.171268145390425 0 0.129716859342166 0.16957241474021
ENSG00000107679 0.022080965155563 0.038279239353672 0.131657874688324 0.000504960875404269 0.114828810035224 0.107438660124832
ENSG00000170324 0 0.00486979835239792 0.23517770638686 0.00733079086525361 0.232308573027555 0.250897310567905
ENSG00000107672 0 0.0022637691601556 0.0946207416062852 0 0.104665444334878 0.108337201596174
ENSG00000107854 0.0166119584158082 0.035742232962925 0.0672810861839233 0 0.102356619992306 0.118260646356886
ENSG00000156521 0 0.00402549165431066 0.145845122400327 0 0.146254396504181 0.182872787875281
ENSG00000120049 0 0.000525231142134946 0.0755216872999083 0 0.083986696470531 0.0547801757285023
ENSG00000072444 0 0.00244804425609487 0.365146719340431 0 0.306098076037519 0.308183961201481
ENSG00000170525 0 0.00556670583637713 0.163190378658916 0 0.161012298385634 0.141947673831329
ENSG00000227268 0.0152640806486856 0 0.0328412150952383 0.0205632714598506 0.056649026010423 0.0279318827041643
ENSG00000099290 0 0 0.167433500534862 0 0.175749797357295 0.16325065634465
ENSG00000198964 0.00450611394734395 0.00479788186494393 0.0756863614081617 0 0.0885221260707088 0.0893730970764698
